"Sample","Chr_Arm","SV_Type","SV_Count","SV_Size_Sum","SV_Rate","SV_Proportion"
"6478A","chr10q","DEL",2,0.015443,0.0212519653950422,0.000164097050797818
"6478A","chr10q","INS",1,0.002298,0.0106259826975211,2.44185082389035e-05
"6478A","chr11p","BND",3,25.637184,0.05687924837031,0.486074585417113
"6478A","chr11p","DEL",3,0.030309,0.05687924837031,0.000574651046285242
"6478A","chr11q","BND",3,86.439684,0.0364146362755615,1.04922321754482
"6478A","chr11q","DEL",4,0.036895,0.0485528483674153,0.000447839335128947
"6478A","chr11q","INS",3,0.003203,0.0364146362755615,3.88786933302078e-05
"6478A","chr12p","BND",3,142.878812,0.0835383178011467,3.97861853463543
"6478A","chr12p","DEL",3,0.014194,0.0835383178011467,0.000395247627623159
"6478A","chr12p","DUP",2,0.338914,0.0556922118674311,0.00943743514641928
"6478A","chr12p","INS",4,0.010353,0.111384423734862,0.000288290734731757
"6478A","chr12q","BND",1,99.64902,0.0102655825280771,1.022955238652
"6478A","chr12q","DEL",3,0.003263,0.0307967475842313,3.34965957891155e-05
"6478A","chr12q","INS",2,0.004509,0.0205311650561542,4.62875116190996e-05
"6478A","chr13q","BND",6,0.018294,0.0618277876830473,0.000188512924645611
"6478A","chr13q","DEL",1,0.006373,0.0103046312805079,6.56714151506768e-05
"6478A","chr13q","INS",1,0.000355,0.0103046312805079,3.6581441045803e-06
"6478A","chr14p","DEL",3,0.030466,0.26315186994403,0.00267239495657161
"6478A","chr14q","DEL",4,0.005913,0.0445626687093897,6.58747650196553e-05
"6478A","chr14q","DUP",1,0.003619,0.0111406671773474,4.03180745148203e-05
"6478A","chr14q","INS",2,0.002673,0.0222813343546948,2.97790033650497e-05
"6478A","chr15p","DEL",2,0.015154,0.116369526777501,0.000881731904393124
"6478A","chr15q","DEL",1,0.050916,0.0121114400241793,0.000616666080271112
"6478A","chr15q","INS",1,7.3e-05,0.0121114400241793,8.84135121765087e-07
"6478A","chr16p","BND",2,0.231754,0.0542904331326044,0.0062910125201068
"6478A","chr16p","DEL",1,0.001541,0.0271452165663022,4.18307787286717e-05
"6478A","chr16p","INS",1,8.1e-05,0.0271452165663022,2.19876254187048e-06
"6478A","chr16q","BND",4,0.07235,0.0672365287454398,0.00121614071368314
"6478A","chr16q","DEL",3,0.014476,0.0504273965590799,0.000243328997529747
"6478A","chr16q","INS",1,5.4e-05,0.01680913218636,9.07693138063438e-07
"6478A","chr16q","INV",1,0.000431,0.01680913218636,7.24473597232114e-06
"6478A","chr17p","DEL",1,0.000141,0.0389261383919978,5.48858551327169e-06
"6478A","chr17p","INS",1,0.003984,0.0389261383919978,0.000155081735353719
"6478A","chr17q","BND",4,1.424126,0.0682742778467481,0.0243077935531945
"6478A","chr17q","DEL",4,19.343594,0.0682742778467481,0.330167477827672
"6478A","chr17q","INS",1,0.00015,0.017068569461687,2.56028541925305e-06
"6478A","chr18q","INS",2,0.005523,0.0322097945024774,8.89473475185913e-05
"6478A","chr19p","BND",2,0.163302,0.0719607649760337,0.00587566842105812
"6478A","chr19p","DEL",4,0.014534,0.143921529952067,0.000522938879080837
"6478A","chr19p","INS",2,0.001792,0.0719607649760337,6.44768454185262e-05
"6478A","chr19q","DUP",1,0.005876,0.0294859644008285,0.000173259526819269
"6478A","chr19q","INS",2,0.004813,0.0589719288016571,0.000141915946661188
"6478A","chr2p","BND",1,98.489206,0.0106948116463462,1.05332350736819
"6478A","chr2p","DEL",1,6.4e-05,0.0106948116463462,6.84467945366154e-07
"6478A","chr2p","INS",1,0.002475,0.0106948116463462,2.64696588247067e-05
"6478A","chr2q","BND",3,98.497822,0.0201081188078012,0.66020196902855
"6478A","chr2q","DEL",6,0.028664,0.0402162376156023,0.000192126372502271
"6478A","chr2q","DUP",2,0.019616,0.0134054125385341,0.000131480286177943
"6478A","chr2q","INS",2,0.006156,0.0134054125385341,4.1261859793608e-05
"6478A","chr20p","BND",2,0.330992,0.0713960530762542,0.0118157611999078
"6478A","chr20p","DEL",2,0.002792,0.0713960530762542,9.96688900944509e-05
"6478A","chr20p","DUP",1,0.000121,0.0356980265381271,4.31946121111338e-06
"6478A","chr20p","INV",1,0.000618,0.0356980265381271,2.20613804005626e-05
"6478A","chr20q","DEL",1,0.002996,0.0261797224331581,7.84344484097416e-05
"6478A","chr20q","INS",1,0.008066,0.0261797224331581,0.000211165641145853
"6478A","chr21q","BND",8,11.330744,0.235597948919596,0.333687505766628
"6478A","chr22p","DEL",2,0.017275,0.140354600283432,0.00121231285994814
"6478A","chr22p","INS",1,0.001097,0.070177300141716,7.69844982554625e-05
"6478A","chr22q","DEL",1,5.2e-05,0.0269721321772574,1.40255087321738e-06
"6478A","chr22q","INS",1,7.8e-05,0.0269721321772574,2.10382630982608e-06
"6478A","chr3p","BND",4,0.083328,0.0425185822680462,0.000885747105807938
"6478A","chr3p","DEL",2,0.020021,0.0212592911340231,0.000212816133897138
"6478A","chr3p","DUP",1,0.002282,0.0106296455670115,2.42568511839204e-05
"6478A","chr3q","BND",4,0.036114,0.0373728968799368,0.000337421199480509
"6478A","chr3q","DEL",6,0.139702,0.0560593453199052,0.00130526710998023
"6478A","chr3q","INS",5,0.009027,0.046716121099921,8.43412850337973e-05
"6478A","chr4p","DEL",1,0.048943,0.0190648776643024,0.00093309230752395
"6478A","chr4p","INS",1,0.002871,0.0190648776643024,5.47352637742121e-05
"6478A","chr4q","DEL",6,0.025317,0.0425162623463417,0.000179397368970389
"6478A","chr4q","DUP",2,0.008293,0.0141720874487806,5.87645606063686e-05
"6478A","chr4q","INS",5,0.014579,0.0354302186219514,0.000103307431457886
"6478A","chr5p","BND",4,0.019016,0.0827850907942379,0.000393560321635807
"6478A","chr5p","DEL",3,0.016286,0.0620888180956784,0.00033705949716874
"6478A","chr5p","INS",1,0.003254,0.0206962726985595,6.73456713611125e-05
"6478A","chr5q","DEL",1,0.053231,0.00747789012227547,0.000398055569098845
"6478A","chr5q","INS",2,0.002273,0.0149557802445509,1.69972442479321e-05
"6478A","chr6p","BND",6,0.045616,0.100548748144624,0.000764438615894196
"6478A","chr6p","DEL",10,0.017337,0.167581246907707,0.000290535607763892
"6478A","chr6p","INS",15,0.020646,0.251371870361561,0.000345988242365652
"6478A","chr6q","BND",2,0.007804,0.017785037234754,6.93972152900099e-05
"6478A","chr6q","DEL",10,0.236633,0.0889251861737698,0.00210426335798577
"6478A","chr6q","INS",1,0.002939,0.00889251861737698,2.61351122164709e-05
"6478A","chr7p","DEL",1,0.012115,0.0161122871738057,0.000195200359110657
"6478A","chr7p","INS",1,0.003044,0.0161122871738057,4.90458021570647e-05
"6478A","chr7p","INV",1,0.001094,0.0161122871738057,1.76268421681435e-05
"6478A","chr7q","BND",2,0.025352,0.0203039515763749,0.000257372890182129
"6478A","chr7q","DEL",4,0.023683,0.0406079031527499,0.000240429242591644
"6478A","chr7q","DUP",1,0.096564,0.0101519757881875,0.000980315390010535
"6478A","chr7q","INS",2,0.002263,0.0203039515763749,2.29739212086682e-05
"6478A","chr8p","DEL",1,0.155292,0.0220894616126685,0.00343031667275452
"6478A","chr8p","INS",4,0.01171,0.0883578464506741,0.000258667595484349
"6478A","chr8q","DEL",5,0.034015,0.049510403992519,0.000336819278361107
"6478A","chr8q","DUP",1,0.005559,0.0099020807985038,5.50456671588826e-05
"6478A","chr8q","INS",3,0.00428,0.0297062423955114,4.23809058175962e-05
"6478A","chr8q","INV",1,0.000887,0.0099020807985038,8.78314566827287e-06
"6478A","chr9p","DEL",1,0.014888,0.0216135907122943,0.000321783138524637
"6478A","chr9p","INS",2,0.015514,0.0432271814245885,0.000335313246310533
"6478A","chr9q","BND",4,0.019952,0.0383325119634332,0.000191202569673605
"6478A","chr9q","INS",3,0.009744,0.0287493839725749,9.33779991429234e-05
"6483C","chr1p","BND",3,298.227557,0.0241841347126599,2.40412513783848
"6483C","chr1p","DEL",7,0.09044,0.056429647662873,0.00072907104780432
"6483C","chr1p","INS",1,0.00508,0.00806137823755329,4.09518014467707e-05
"6483C","chr1q","BND",3,129.346125,0.0241275748415054,1.04026943713207
"6483C","chr1q","DEL",4,0.047505,0.0321700997886738,0.000382060147615237
"6483C","chr10p","BND",4,0.03541,0.0984029423857414,0.000871112047469776
"6483C","chr10p","DEL",4,0.011371,0.0984029423857414,0.000279734964467067
"6483C","chr10p","INS",1,0.001799,0.0246007355964354,4.42567233379872e-05
"6483C","chr10q","DEL",11,0.099505,0.116885809672732,0.00105733840831684
"6483C","chr10q","DUP",1,0.009816,0.0106259826975211,0.000104304646158867
"6483C","chr10q","INV",2,0.006197,0.0212519653950422,6.58492147765383e-05
"6483C","chr11p","BND",14,31.876266,0.26543649239478,0.604366016977356
"6483C","chr11p","DEL",6,0.70762,0.11375849674062,0.0134162979105996
"6483C","chr11p","DUP",1,6.207696,0.01895974945677,0.117696360863793
"6483C","chr11p","INS",2,0.003672,0.03791949891354,6.96202000052594e-05
"6483C","chr11q","BND",10,0.463072,0.121382120918538,0.00562086614979894
"6483C","chr11q","DEL",2,0.021904,0.0242764241837077,0.000265875397659966
"6483C","chr11q","INS",5,0.001314,0.0606910604592692,1.59496106886959e-05
"6483C","chr12p","BND",3,142.878862,0.0835383178011467,3.97861992694073
"6483C","chr12p","DUP",1,0.029442,0.0278461059337156,0.000819845050900454
"6483C","chr12p","INS",1,0.004056,0.0278461059337156,0.00011294380566715
"6483C","chr12q","BND",23,254.208694,0.236108398145773,2.60960032761169
"6483C","chr12q","DEL",9,0.019484,0.0923902427526938,0.000200014609977054
"6483C","chr12q","DUP",4,0.039885,0.0410623301123083,0.000409442759132355
"6483C","chr12q","INS",3,0.006029,0.0307967475842313,6.18911970617767e-05
"6483C","chr13q","DEL",2,0.03885,0.0206092625610158,0.000400334925247732
"6483C","chr13q","INS",3,0.007003,0.0309138938415237,7.21633328573968e-05
"6483C","chr14p","DEL",4,0.016723,0.350869159925374,0.00146689624035801
"6483C","chr14p","INS",1,0.001928,0.0877172899813434,0.00016911893508403
"6483C","chr14q","BND",8,0.032466,0.0891253374187794,0.000361692900579761
"6483C","chr14q","DEL",2,0.000573,0.0222813343546948,6.38360229262007e-06
"6483C","chr14q","INS",3,0.00558,0.0334220015320423,6.21649228495986e-05
"6483C","chr15p","INS",1,0.002247,0.0581847633887504,0.000130741163334522
"6483C","chr15q","DEL",4,0.009411,0.0484457600967171,0.000113980762067551
"6483C","chr15q","INS",1,0.000307,0.0121114400241793,3.71821208742304e-06
"6483C","chr16p","BND",4,0.002394,0.108580866265209,6.49856484597275e-05
"6483C","chr16p","DEL",4,0.076239,0.108580866265209,0.00206952416579831
"6483C","chr16p","INS",1,0.002072,0.0271452165663022,5.62448887253782e-05
"6483C","chr16q","BND",6,0.109656,0.10085479311816,0.00184322219902749
"6483C","chr16q","DEL",4,0.003718,0.0672365287454398,6.24963534688863e-05
"6483C","chr16q","INS",2,0.000303,0.0336182643727199,5.09316705246707e-06
"6483C","chr16q","INV",1,0.000229,0.01680913218636,3.84929127067643e-06
"6483C","chr17p","DEL",1,0.000464,0.0389261383919978,1.8061728213887e-05
"6483C","chr17p","INS",1,0.004044,0.0389261383919978,0.000157417303657239
"6483C","chr17q","BND",2,0.001662,0.034137138923374,2.83679624453238e-05
"6483C","chr17q","DEL",4,0.002896,0.0682742778467481,4.94305771610456e-05
"6483C","chr17q","INS",2,0.003503,0.034137138923374,5.97911988242896e-05
"6483C","chr18q","DEL",1,5.7e-05,0.0161048972512387,9.17979143320605e-07
"6483C","chr18q","INS",1,0.005117,0.0161048972512387,8.24087592345883e-05
"6483C","chr19p","BND",4,11.485066,0.143921529952067,0.413237067580117
"6483C","chr19p","DEL",1,0.000594,0.0359803824880168,2.1372347197882e-05
"6483C","chr19p","INS",3,0.007431,0.10794114746405,0.000267370222268453
"6483C","chr19q","DEL",2,0.020076,0.0589719288016571,0.000591960221311034
"6483C","chr2p","DEL",4,0.048972,0.0427792465853846,0.000523746315944864
"6483C","chr2p","DUP",3,0.46455,0.0320844349390385,0.0049682747503101
"6483C","chr2p","INS",4,0.010944,0.0427792465853846,0.000117044018657612
"6483C","chr2q","BND",6,0.014388,0.0402162376156023,9.64385378022144e-05
"6483C","chr2q","DEL",8,0.037795,0.0536216501541364,0.000253328783446948
"6483C","chr2q","DUP",2,1.796548,0.0134054125385341,0.0120417335426392
"6483C","chr2q","INS",6,0.016621,0.0402162376156023,0.000111405680901488
"6483C","chr20p","BND",4,0.332228,0.142792106152508,0.0118598839607089
"6483C","chr20p","DEL",1,0.013291,0.0356980265381271,0.000474462470718248
"6483C","chr20q","INS",2,0.002674,0.0523594448663161,7.00045777862647e-05
"6483C","chr21q","BND",12,87.68534,0.353396923379395,2.58231078178968
"6483C","chr21q","DEL",3,15.885886,0.0883492308448487,0.467835269796316
"6483C","chr21q","INS",3,0.008953,0.0883492308448487,0.000263663554584643
"6483C","chr22p","BND",2,9.692972,0.140354600283432,0.680226605309249
"6483C","chr22p","DEL",1,0.016803,0.070177300141716,0.00117918917428125
"6483C","chr22p","INS",2,0.003627,0.140354600283432,0.000254533067614004
"6483C","chr22q","DEL",4,0.030055,0.10788852870903,0.000810647432587471
"6483C","chr22q","DUP",1,0.027145,0.0269721321772574,0.000732158527951652
"6483C","chr22q","INS",2,0.000139,0.0539442643545148,3.74912637263878e-06
"6483C","chr3p","BND",7,96.037582,0.0744075189690808,1.02084545777281
"6483C","chr3p","DEL",7,0.066937,0.0744075189690808,0.000711516585319052
"6483C","chr3p","INS",1,0.001398,0.0106296455670115,1.48602445026821e-05
"6483C","chr3q","BND",1,94.517512,0.0093432242199842,0.883098307331047
"6483C","chr3q","DEL",8,0.186379,0.0747457937598736,0.00174138078689643
"6483C","chr3q","INS",3,0.007827,0.0280296726599526,7.31294159698163e-05
"6483C","chr4p","BND",2,0.13942,0.0381297553286047,0.00265802524395703
"6483C","chr4p","DEL",3,0.027532,0.0571946329929071,0.000524894211853572
"6483C","chr4q","DEL",9,0.013622,0.0637743935195126,9.65260876136445e-05
"6483C","chr4q","INS",5,0.011604,0.0354302186219514,8.22264513778249e-05
"6483C","chr4q","INV",2,0.016177,0.0141720874487806,0.000114630929329462
"6483C","chr5p","BND",2,0.001008,0.0413925453971189,2.08618428801479e-05
"6483C","chr5p","DEL",2,0.01334,0.0413925453971189,0.000276088277798783
"6483C","chr5p","INS",4,0.008142,0.0827850907942379,0.000168509052311671
"6483C","chr5q","BND",6,318.429016,0.0448673407336528,2.3811771933923
"6483C","chr5q","DEL",4,0.042998,0.0299115604891019,0.000321534319477601
"6483C","chr5q","INS",3,0.001582,0.0224336703668264,1.18300221734398e-05
"6483C","chr6p","BND",10,0.012264,0.167581246907707,0.000205521641207612
"6483C","chr6p","DEL",17,0.025847,0.284888119743102,0.00043314724888235
"6483C","chr6p","INS",11,0.015704,0.184339371598478,0.000263169590143863
"6483C","chr6q","BND",2,0.025298,0.017785037234754,0.000224962935982403
"6483C","chr6q","DEL",10,0.093888,0.0889251861737698,0.00083490078794829
"6483C","chr6q","INS",1,0.003012,0.00889251861737698,2.67842660755395e-05
"6483C","chr7p","BND",6,0.235722,0.0966737230428344,0.00379802055718384
"6483C","chr7p","INS",3,0.001849,0.0483368615214172,2.97916189843668e-05
"6483C","chr7p","INV",1,0.001094,0.0161122871738057,1.76268421681435e-05
"6483C","chr7q","BND",4,0.02568,0.0406079031527499,0.000260702738240654
"6483C","chr7q","DEL",7,0.042581,0.0710638305173123,0.000432281281036811
"6483C","chr7q","DUP",1,0.096571,0.0101519757881875,0.000980386453841052
"6483C","chr8p","BND",1,74.911387,0.0220894616126685,1.65475220748826
"6483C","chr8p","DEL",1,0.018561,0.0220894616126685,0.000410002496992741
"6483C","chr8p","INS",3,0.010726,0.0662683848380056,0.000236931565257483
"6483C","chr8q","BND",9,281.973087,0.0891187271865342,2.79212029047754
"6483C","chr8q","DEL",3,13.768589,0.0297062423955114,0.136337680759391
"6483C","chr8q","INS",3,0.003139,0.0297062423955114,3.10826316265034e-05
"6483C","chr8q","INV",1,0.000887,0.0099020807985038,8.78314566827287e-06
"6483C","chr9p","DEL",1,0.014888,0.0216135907122943,0.000321783138524637
"6483C","chr9p","DUP",1,0.310112,0.0216135907122943,0.006702633842971
"6483C","chr9p","INS",2,0.013302,0.0432271814245885,0.000287503983654938
"6483C","chr9q","BND",2,0.000384,0.0191662559817166,3.67992114848959e-06
"6483C","chr9q","DEL",2,0.00865,0.0191662559817166,8.28940571209244e-05
"6483C","chr9q","INS",3,0.007551,0.0287493839725749,7.23621994589711e-05
"6500D","chr1p","DEL",4,0.030467,0.0322455129502132,0.000245606010763536
"6500D","chr1p","DUP",2,0.014337,0.0161227564751066,0.000115575979791802
"6500D","chr1p","INS",1,0.005306,0.00806137823755329,4.27736729284578e-05
"6500D","chr1p","INV",1,0.000834,0.00806137823755329,6.72318945011944e-06
"6500D","chr1q","BND",2,0.002392,0.0160850498943369,1.92377196736269e-05
"6500D","chr1q","DEL",5,0.061724,0.0402126247358423,0.000496416809839026
"6500D","chr1q","DUP",1,0.006393,0.00804252494716845,5.14158619872479e-05
"6500D","chr1q","INS",3,0.001658,0.0241275748415054,1.33345063624053e-05
"6500D","chr10p","BND",2,0.01802,0.0492014711928707,0.000443305255447765
"6500D","chr10p","DEL",5,0.00993,0.123003677982177,0.000244285304472603
"6500D","chr10p","INS",2,0.004541,0.0492014711928707,0.000111711940343413
"6500D","chr10q","BND",4,0.0186,0.0425039307900844,0.000197643278173893
"6500D","chr10q","DEL",3,0.016582,0.0318779480925633,0.000176200045090295
"6500D","chr10q","INS",3,0.004279,0.0318779480925633,4.54685799626928e-05
"6500D","chr11p","DEL",3,0.036432,0.05687924837031,0.000690741592209045
"6500D","chr11p","DUP",1,0.033682,0.01895974945677,0.000638602281202927
"6500D","chr11q","BND",2,0.0013,0.0242764241837077,1.577967571941e-05
"6500D","chr11q","DEL",2,0.021904,0.0242764241837077,0.000265875397659966
"6500D","chr11q","DUP",1,0.008385,0.0121382120918538,0.000101778908390194
"6500D","chr11q","INS",3,0.004518,0.0364146362755615,5.48404422309956e-05
"6500D","chr12p","BND",1,99.64902,0.0278461059337156,2.77483716711094
"6500D","chr12p","DEL",1,0.000158,0.0278461059337156,4.39968473752706e-06
"6500D","chr12p","DUP",1,0.029445,0.0278461059337156,0.000819928589218255
"6500D","chr12p","INS",1,0.001101,0.0278461059337156,3.06585626330208e-05
"6500D","chr12q","BND",7,99.665774,0.0718590776965396,1.02312722822168
"6500D","chr12q","DEL",1,0.003594,0.0102655825280771,3.6894503605909e-05
"6500D","chr12q","INS",2,0.012377,0.0205311650561542,0.00012705711495001
"6500D","chr13q","DEL",2,0.001825,0.0206092625610158,1.88059520869269e-05
"6500D","chr13q","DUP",1,0.020688,0.0103046312805079,0.000213182211931147
"6500D","chr13q","INS",2,0.003028,0.0206092625610158,3.12024235173779e-05
"6500D","chr14p","INS",1,0.006895,0.0877172899813434,0.000604810714421363
"6500D","chr14q","DEL",3,0.004129,0.0334220015320423,4.59998147752675e-05
"6500D","chr14q","INS",3,0.005948,0.0334220015320423,6.62646883708625e-05
"6500D","chr15q","DEL",2,0.012761,0.0242228800483586,0.000154554086148552
"6500D","chr15q","INS",1,0.003218,0.0121114400241793,3.89746139978089e-05
"6500D","chr16p","BND",2,0.231714,0.0542904331326044,0.00628992671144415
"6500D","chr16p","DEL",4,0.031205,0.108580866265209,0.00084706648295146
"6500D","chr16p","INS",1,8.1e-05,0.0271452165663022,2.19876254187048e-06
"6500D","chr16q","BND",8,0.146892,0.13447305749088,0.00246912704511879
"6500D","chr16q","DEL",5,0.206404,0.0840456609317998,0.00346947211979344
"6500D","chr16q","INS",1,5.4e-05,0.01680913218636,9.07693138063438e-07
"6500D","chr16q","INV",2,0.001093,0.0336182643727199,1.83723814796914e-05
"6500D","chr17p","DEL",2,0.000872,0.0778522767839956,3.39435926778221e-05
"6500D","chr17q","BND",6,38.775264,0.102411416770122,0.661838286979252
"6500D","chr17q","DEL",5,19.572029,0.0853428473084351,0.334066536492653
"6500D","chr17q","DUP",1,0.711231,0.017068569461687,0.0121396957268051
"6500D","chr18p","BND",2,0.002482,0.108403293205325,0.000134528486867808
"6500D","chr18q","INS",2,0.001508,0.0322097945024774,2.42861850548679e-05
"6500D","chr19p","DEL",1,0.000558,0.0359803824880168,2.00770534283134e-05
"6500D","chr19p","INS",2,0.005128,0.0719607649760337,0.00018450740139855
"6500D","chr19q","DEL",2,0.016671,0.0589719288016571,0.000491560512526213
"6500D","chr19q","DUP",1,0.037157,0.0294859644008285,0.00109560997924159
"6500D","chr2p","BND",4,0.007804,0.0427792465853846,8.34623100880854e-05
"6500D","chr2p","DEL",5,0.055114,0.0534740582317308,0.000589433849076722
"6500D","chr2p","INS",2,0.008319,0.0213896232926923,8.89701380859536e-05
"6500D","chr2q","BND",4,0.017288,0.0268108250770682,0.000115876385983089
"6500D","chr2q","DEL",9,0.054554,0.0603243564234035,0.000365659437813595
"6500D","chr2q","DUP",3,0.167989,0.0201081188078012,0.0011259809234679
"6500D","chr2q","INS",4,0.006315,0.0268108250770682,4.23275900904215e-05
"6500D","chr20p","BND",2,0.330952,0.0713960530762542,0.0118143332788462
"6500D","chr20q","DEL",1,0.003036,0.0261797224331581,7.94816373070679e-05
"6500D","chr20q","INS",1,0.003769,0.0261797224331581,9.86713738505728e-05
"6500D","chr21q","BND",2,11.324336,0.0588994872298991,0.333498791809543
"6500D","chr21q","DEL",2,0.002313,0.0588994872298991,6.81172569813783e-05
"6500D","chr22q","BND",2,0.005236,0.0539442643545148,0.00014122608408012
"6500D","chr22q","DEL",3,0.017171,0.0809163965317722,0.000463138481615687
"6500D","chr22q","DUP",1,0.006972,0.0269721321772574,0.000188049705539839
"6500D","chr3p","BND",6,18.043388,0.0637778734020693,0.191794819268069
"6500D","chr3p","DEL",2,0.020021,0.0212592911340231,0.000212816133897138
"6500D","chr3p","DUP",1,0.03126,0.0106296455670115,0.000332282720424781
"6500D","chr3q","BND",6,0.056546,0.0560593453199052,0.000528321956743226
"6500D","chr3q","DEL",9,0.188603,0.0840890179798578,0.00176216011756168
"6500D","chr3q","DUP",1,0.055104,0.0093432242199842,0.000514849027418009
"6500D","chr3q","INS",4,0.007675,0.0373728968799368,7.17092458883787e-05
"6500D","chr4p","DEL",5,0.107194,0.0953243883215118,0.00204364049634723
"6500D","chr4p","INS",2,0.000648,0.0381297553286047,1.23540407264679e-05
"6500D","chr4q","BND",4,20.49303,0.0283441748975611,0.145214506625242
"6500D","chr4q","DEL",8,0.044268,0.0566883497951223,0.000313684983591309
"6500D","chr4q","INS",5,0.011518,0.0354302186219514,8.16170516175273e-05
"6500D","chr4q","INV",1,0.004611,0.00708604372439029,3.26737476131636e-05
"6500D","chr5p","BND",6,0.020044,0.124177636191357,0.000414836089969926
"6500D","chr5p","DEL",3,0.013472,0.0620888180956784,0.000278820185794993
"6500D","chr5p","INS",1,0.000836,0.0206962726985595,1.73020839759957e-05
"6500D","chr5q","DEL",1,0.000642,0.00747789012227547,4.80080545850085e-06
"6500D","chr5q","INS",2,0.001852,0.0149557802445509,1.38490525064542e-05
"6500D","chr6p","BND",4,0.00225,0.0670324987630828,3.77057805542341e-05
"6500D","chr6p","DEL",2,0.006162,0.0335162493815414,0.000103263564344529
"6500D","chr6p","INS",2,0.00594,0.0335162493815414,9.9543260663178e-05
"6500D","chr6q","DEL",6,0.030395,0.0533551117042619,0.000270288103375173
"6500D","chr6q","DUP",1,0.080569,0.00889251861737698,0.000716461332483446
"6500D","chr6q","INS",1,0.002869,0.00889251861737698,2.55126359132545e-05
"6500D","chr7p","DEL",3,0.002939,0.0483368615214172,4.73540120038151e-05
"6500D","chr7p","INV",1,0.001094,0.0161122871738057,1.76268421681435e-05
"6500D","chr7q","BND",2,0.000302,0.0203039515763749,3.06589668803262e-06
"6500D","chr7q","DEL",6,0.064095,0.0609118547291248,0.000650690888143876
"6500D","chr7q","INS",6,0.007554,0.0609118547291248,7.66880251039682e-05
"6500D","chr8p","BND",2,0.310582,0.0441789232253371,0.00686058916658582
"6500D","chr8p","DEL",1,0.018545,0.0220894616126685,0.000409649065606938
"6500D","chr8p","INS",1,0.003564,0.0220894616126685,7.87268411875507e-05
"6500D","chr8q","BND",2,10.687568,0.0198041615970076,0.105829161875504
"6500D","chr8q","DEL",3,0.00517,0.0297062423955114,5.11937577282646e-05
"6500D","chr8q","INS",3,0.003571,0.0297062423955114,3.53603305314571e-05
"6500D","chr8q","INV",1,0.000887,0.0099020807985038,8.78314566827287e-06
"6500D","chr9p","DEL",3,0.016232,0.0648407721368828,0.00035083180444196
"6500D","chr9q","DEL",1,5.6e-05,0.00958312799085831,5.36655167488065e-07
"6500D","chr9q","INS",5,0.007993,0.0479156399542916,7.65979420309305e-05
"6605D","chr1p","BND",8,0.00735,0.0644910259004263,5.92511300460167e-05
"6605D","chr1p","DEL",3,0.013125,0.0241841347126599,0.000105805589367887
"6605D","chr1p","INS",1,0.003246,0.00806137823755329,2.6167233759098e-05
"6605D","chr1q","DEL",4,0.050001,0.0321700997886738,0.00040213428988337
"6605D","chr1q","DUP",1,0.006393,0.00804252494716845,5.14158619872479e-05
"6605D","chr1q","INS",1,0.00063,0.00804252494716845,5.06679071671612e-06
"6605D","chr10p","BND",2,0.01732,0.0492014711928707,0.00042608474053026
"6605D","chr10p","DEL",3,0.03119,0.0738022067893061,0.000767296943252819
"6605D","chr10p","INS",4,0.005337,0.0984029423857414,0.000131294125878176
"6605D","chr10q","DEL",4,0.030639,0.0425039307900844,0.000325569483869349
"6605D","chr10q","DUP",1,0.023656,0.0106259826975211,0.000251368246692559
"6605D","chr11p","BND",4,40.897386,0.07583899782708,0.775404191996813
"6605D","chr11p","DEL",1,0.010643,0.01895974945677,0.000201788613468403
"6605D","chr11p","INS",2,0.002027,0.03791949891354,3.84314121488728e-05
"6605D","chr11q","DEL",3,0.024075,0.0364146362755615,0.000292227456111381
"6605D","chr11q","INS",2,0.000405,0.0242764241837077,4.9159758972008e-06
"6605D","chr11q","INV",1,0.000197,0.0121382120918538,2.3912277820952e-06
"6605D","chr12p","BND",5,143.057036,0.139230529668578,3.98358137901936
"6605D","chr12p","DEL",4,0.138398,0.111384423734862,0.00385384536901437
"6605D","chr12p","INS",2,0.005249,0.0556922118674311,0.000146164210046073
"6605D","chr12q","BND",3,99.6492,0.0307967475842313,1.02295708645686
"6605D","chr12q","DEL",3,0.108041,0.0307967475842313,0.00110910380191598
"6605D","chr12q","DUP",2,0.011289,0.0205311650561542,0.000115888161159462
"6605D","chr12q","INS",2,0.001728,0.0205311650561542,1.77389266085172e-05
"6605D","chr13q","DEL",1,0.003254,0.0103046312805079,3.35312701867727e-05
"6605D","chr13q","INS",2,0.000151,0.0206092625610158,1.55599932335669e-06
"6605D","chr14p","DEL",1,0.009181,0.0877172899813434,0.000805332439318714
"6605D","chr14q","DEL",4,0.124749,0.0445626687093897,0.00138978708970691
"6605D","chr14q","DUP",1,0.015687,0.0111406671773474,0.000174763646011049
"6605D","chr14q","INS",3,0.006784,0.0334220015320423,7.55782861311249e-05
"6605D","chr15q","DEL",3,0.005631,0.0363343200725378,6.81995187761535e-05
"6605D","chr15q","DUP",1,0.006143,0.0121114400241793,7.44005760685333e-05
"6605D","chr15q","INS",2,0.003844,0.0242228800483586,4.65563754529452e-05
"6605D","chr16p","DEL",3,0.032908,0.0814356496989066,0.000893294786763873
"6605D","chr16p","INS",1,8.1e-05,0.0271452165663022,2.19876254187048e-06
"6605D","chr16q","DEL",3,0.014472,0.0504273965590799,0.000243261761001001
"6605D","chr16q","INS",3,0.000609,0.0504273965590799,1.02367615014932e-05
"6605D","chr17p","INS",2,0.000673,0.0778522767839956,2.61972911378145e-05
